"Record ID","Deal Name","Close Date","Deal owner","HubSpot Team","Deal Stage","Amount","Segment ","Geography","POC Indication","Deal Stage Before Closed","In Call","Create Date","Qualified Date","Closed Lost Reason","Closed Lost Details","Managers In Call","Previous Amount","Evaluated competitors","Incumbent Competition","Cumulative time in ""SDR Discovery (Classic)"" (HH:mm:ss)","Cumulative time in ""SDR / Omitted  Opp (Classic)"" (HH:mm:ss)","Cumulative time in ""Demo / Presentation  (Classic)"" (HH:mm:ss)","Cumulative time in ""Business Validation (Classic)"" (HH:mm:ss)","Cumulative time in ""Formal Pilot (Classic)"" (HH:mm:ss)","Cumulative time in ""Business Case Confirmation (Classic)"" (HH:mm:ss)","Cumulative time in ""Negotiation / Legal (Classic)"" (HH:mm:ss)"
"20687871906","Georgia-Pacific","2025-02-04 23:06","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","85000.0","Enterprise","America","No POC","Demo / Presentation","No","2024-07-11 20:17","2024-07-18","Competition","Per champ, GAPAC loves building things and we've had no traction w/ Charuta since she took reins of eval. Nurture Kamau in case there is window to reengage","","","Backstage; Cortex","Backstage","","163:48:20","4832:00:31","","","",""
"20661139065","Texas Mutual","2025-02-24 17:48","John Romano","US MM","Closed Lost","48000.0","Mid-Market","America","No POC","Pilot Prep","No","2024-07-10 21:55","2024-07-16","Bad timing","Yes, we are still interested in Port.  We have had to put new tooling on the back burner for the time being due to some new, and unexpected, enterprise priorities.  I expect that these new priorities will takes us at least thru the end of Q2.  But, let's please stay in touch in the interim. - Sean Valigura","","","Cortex","","","145:11:09","1051:26:02","4296:15:57","","",""
"20652704657","Signifyd","2024-09-17 15:57","Chris Newsome","US MM","Closed Lost","48000.0","Mid-Market","America","","Demo / Presentation","No","2024-07-10 13:53","2024-08-15","Bad timing","Got tied up with Q4 planning and holiday readiness activities. The IDP discussions have slowed down due to some shifts in business priorities. I expect to revisit this in Q1. Let's reconnect around that time. ","","","Backstage; Roadie","","","867:14:56","790:49:50","","","",""
"32425585526","Health Catalyst","2024-11-06 18:16","Joe Leland (Deactivated User)","US MM","Closed Lost","70000.0","Mid-Market","America","With POC","Business case confirmation","No","2024-07-10 00:03","2024-07-15","Product; No value","Choosing to ""do nothing"" after Port and Cortex POC, but had Cortex scoring higher over Port.  They want to re-engage mid-2025 to see how we have changed/improved integrations/features.  ","","","Backstage; Cortex","","","141:20:29","1053:55:51","","1535:14:36","144:17:00",""
"20480968848","ISS STOXX","2024-09-05 17:47","Joe Leland (Deactivated User)","US MM","Closed Lost","57600.0","Mid-Market","America","With POC","Business case confirmation","Yes","2024-07-02 12:28","2024-07-12","Competition","Decided to go with Cortex. sent out a deal that would get them in for 50 devs, but have not heard back.  I am not confident that any switching in decision from here.","","","Cortex; Opslevel","","","244:30:56","145:24:02","","335:55:29","839:28:16",""
"20351151535","Guidepoint","2024-07-30 17:29","John Romano","US MM","Closed Lost","50000.0","Mid-Market","America","","Demo / Presentation","No","2024-06-26 15:30","2024-07-03","Bad timing; Price","Don't have budget for an IDP this year, circling back in the October to see if we can get 2025 budget","","","","Opslevel; Roadie","","168:25:38","649:33:51","","","",""
"20322532397","WellSky ","2024-09-04 20:59","Chris Newsome","US MM","Closed Lost","65000.0","Mid-Market","America","","Demo / Presentation","No","2024-06-25 15:42","2024-07-03","Price","At this time, due to budgetary reasons, our management team is looking at other solutions. 

Wellsky balked at ~$60k start price and $200k to eventually cover all developers, value is not there yet","","","Backstage","","","192:10:46","1517:05:33","","","",""
"20299244883","Conta Azul","2024-07-12 16:36","Joe Leland (Deactivated User)","US MM","Closed Lost","40000.0","Mid-Market","America","No POC","Pilot Prep","No","2024-06-24 17:06","2024-07-03","Bad timing","Project changes for 2H will not be working on Port until further notice, cancelled POC Scoping on 7/17 and ","","","","","","213:39:13","03:50:23","214:00:19","","",""
"32463116087","ActBlueTech","2024-08-29 15:50","Joe Leland (Deactivated User)","US MM","Closed Lost","25000.0","Mid-Market","America","No POC","Demo / Presentation","No","2024-06-21 18:52","2024-07-09","Price; Competition","They stated that they are going to POC with other vendors that are more in line with their goals.  They were concerned with Github Action Jobs and ingesting all of those, we advised against it.  Also other vendors were giving them a ""non-profit discount"" which we had asked what it was, but they declined to answer","","","","","","434:51:21","1218:06:57","","","",""
"20033962244","Rouse","2024-08-07 19:39","Chris Newsome","US MM","Closed Lost","30000.0","Mid-Market","America","No POC","Pilot Prep","No","2024-06-12 19:49","2024-06-26","Price","wanted to pay $10k to start and grow from there, CTO unwilling to get on phone with us to negotiate terms ","","","Backstage; Compass","","","333:26:47","675:27:45","334:55:37","","",""
"20008648525","WOW! Internet","2024-12-10 18:51","Chris Newsome","US MM","Closed Lost","24000.0","Mid-Market","America","","Pilot Prep","No","2024-06-11 19:14","2024-06-11","Freemium","Robert will continue to play with freemium, company has not reached a stage of Platform Engineering to have need for Port","","","None","","","","1033:25:15","3335:11:49","","",""
"19830722961","The Hartford","2025-04-22 16:50","Sam Neill (Deactivated User)","US Ent","Closed Lost","70000.0","Enterprise","America","No POC","Pilot Prep","No","2024-06-03 22:36","2024-06-07","Unable to connect","Unable to connect - they released an rfp and then went dark","","","","","","92:58:03","361:34:50","7291:41:28","","",""
"19819720246","JLL Technologies","2025-02-25 00:45","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","150000.0","Enterprise","America","No POC","Demo / Presentation","No","2024-06-03 13:16","2024-06-05","Unable to connect","Supposedly budgeted for 2025, but dark","","","Backstage; Cortex","Backstage","","39:59:48","6356:29:31","","","",""
"19731593130","Everest Insurance","2024-09-19 17:59","John Romano","US MM","Closed Lost","100000.0","Mid-Market","America","","Pilot Prep","No","2024-05-30 19:08","2024-06-03","Bad timing","Kyle's Boss Adam left Everest and buying an IDP got de-prioritized for 2024. Kyle now falls under Rama and will continue to push for an IDP but it may take some time with a bit of a re-org going on there. Following up with Kyle in January","","","Backstage; Roadie; Humanitech","","","100:05:46","928:43:46","1658:01:32","","",""
"33004354606","Cover Whale","2024-08-02 15:58","John Romano","US MM","Closed Lost","24000.0","Mid-Market","America","","Demo / Presentation","No","2024-05-30 13:25","2024-06-03","Bad timing; Price","From Dan - Some organizational changes going on and the timing isn't ideal to move forward. Q2 2025 ","","","Compass; Backstage","","","99:06:20","1439:27:13","","","",""
"19700221698","b.well","2024-06-13 20:09","Chris Newsome","US MM","Closed Lost","15000.0","Mid-Market","America","","Pilot Prep","No","2024-05-29 17:13","2024-05-29","UNQ","leveraging Codefresh + GH - would prefer devs to do actions manually ","","","Backstage","","","00:00:17","","362:56:23","","",""
"19688735506","Maxar Intelligence","2024-07-30 17:27","John Romano","US MM","Closed Lost","70000.0","Mid-Market","America","","Demo / Presentation","No","2024-05-29 06:19","2024-06-10","On-prem","They decided they need to self-deploy their IDP","","","Backstage; Cortex","","","297:47:42","1201:20:15","","","",""
"19670336836","Granicus","2024-06-25 17:04","John Romano","US MM","Closed Lost","18000.0","Mid-Market","America","","Demo / Presentation","No","2024-05-28 14:32","2024-05-30","Security","More compliance than security issue. They have government used products and need us to be FedRAMP.  Explored the idea of using AWS PrivateLink but that did not get approval from Rajeesh (Madhini's boss) to move forward","","","Backstage; Opslevel","","","55:50:32","618:40:48","","","",""
"19547422038","Lululemon","2025-04-22 16:52","Sam Neill (Deactivated User)","US Ent","Closed Lost","50000.0","Enterprise","America","No POC","Demo / Presentation","No","2024-05-22 22:52","2024-06-13","Unable to connect","no response post demo and disco","","","Backstage; Cortex; Humanitech","","","522:05:40","3621:12:26","3890:41:27","","",""
"19543335967","Compass Digital","2024-07-10 21:28","Chris Newsome","US MM","Closed Lost","24000.0","Mid-Market","America","","Demo / Presentation","No","2024-05-22 20:19","2024-05-30","UNQ","it's clear to us that Eden is out on an island/science project without any buy-in from the org - we're going to let him go, build on his own and come back","","","Backstage; Humanitech","","","171:50:27","1005:18:24","","","",""
"19488711193","Accolade Inc","2024-06-26 17:24","Joe Leland (Deactivated User)","US MM","Closed Lost","72000.0","Mid-Market","America","With POC","Formal Pilot","No","2024-05-20 12:44","2024-05-23","Competition","Chose to go with a competitor (unnamed, but either Cortex or OpsLevel).  Stated ""ease of use with integrations and for managers"" as the main reason to not go with Port.  ""looking for a product that we are not early adopters"".  Trouble with integrations from the start, and wanted a solution more ""out of the box"".","","","Backstage","In-house IDP","","75:40:21","170:11:55","","646:47:55","",""
"19216333075","Takeda","2024-07-17 17:00","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","100000.0","Enterprise","America","No POC","Demo / Presentation","No","2024-05-08 16:28","2024-05-20","Price; Competition","Loss reasons - #1 Pricing (2x comp), #2 Perceived effort to build w/ Port, #3 Scorecarding, #4 company health","","","","","","288:55:46","1391:36:00","","","",""
"19189799223","World Bank","2024-06-24 18:41","Sam Neill (Deactivated User)","US Ent","Closed Lost","50000.0","Enterprise","America","No POC","Demo / Presentation","No","2024-05-07 18:59","2024-05-13","Unable to connect","We're far too below the powerline with this organization. this is the second person to engage with port without an active project or authority to engage in an evaluation. We should be targeting them heavily, but this opp, unfortunately, is not a valid point of entry.","","","","","","145:43:41","1005:58:00","","","",""
"35023529634","Workday","2024-09-19 15:19","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","85000.0","Enterprise","America","No POC","Pilot Prep","No","2024-05-06 20:42","2024-05-23","Competition","Per Sean + Fariha, they will likely be using internal tools for self-service. (Stuck in 3-year contract w/ Cortex)","","","Backstage; Roadie; Cortex","Cortex","","403:45:40","170:05:48","2517:01:12","167:43:45","",""
"19035884613","News Corp","2024-12-09 15:56","Jeff Graham","US Ent","Closed Lost","100000.0","Mid-Market","America","","Pilot Prep","No","2024-05-01 15:35","2024-06-04","Competition","Could not get them to POC / Backstage customer","","","Backstage","Backstage","","820:55:27","694:05:25","3814:20:19","","",""
"18722204213","Unisys Corporation","2024-09-04 15:59","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","70000.0","Enterprise","America","No POC","Demo / Presentation","No","2024-04-18 10:32","2024-04-23","No value","weak biz case, & Champ was shut down in pre-lim budgeting conversations.","","","Backstage","","","128:21:49","2898:33:40","314:31:51","","",""
"18710251627","Toast","2024-06-30 22:17","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","100000.0","Enterprise","America","No POC","Demo / Presentation","No","2024-04-17 22:59","2024-04-26","Price; Competition","Misha (Dir of Eng) - ""liked Port, but too expensive"". Chethana (champ) said they don't have budget in 2024. Abi Noda + DX are working with them - implies they do have budget for Backstage?","","","Backstage","In house IDP","","212:33:32","1610:44:23","","","",""
"18579486059","Aptive Environmental","2024-07-16 16:34","Chris Newsome","US MM","Closed Lost","48000.0","Mid-Market","America","With POC","Formal Pilot","No","2024-04-11 23:19","2024-04-22","Bad timing","Unfortunately a developer platform has been put on the back burner right now, we're going through a pretty large pivot with our engineering team and so I've had to put this on pause for the time being. Perhaps we can revisit in 6 months?","","","Opslevel; Compass; Humanitech","","","257:59:07","434:40:27","","1604:35:24","",""
"18573250058","Zoro Tools Inc","2024-06-18 18:44","Chris Newsome","US MM","Closed Lost","30000.0","Mid-Market","America","","Pilot Prep","No","2024-04-11 16:37","2024-04-16","No value","calculated a $3500 ROI for their use-cases, expected $15k price point, $50k worth of work for Pilot (dynamic permissions, etc) 

tl:dr - only had complex, yet low value use-cases","","","Backstage","","","120:29:37","679:35:10","834:02:08","","",""
"34254007336","Field Nation","2024-12-10 18:54","Chris Newsome","US MM","Closed Lost","30000.0","Mid-Market","America","No POC","Pilot Prep","No","2024-04-09 16:09","2024-04-12","Product","Executive concern with TCO of a portal, FN doesn't have the resources to maintain Port or another solution, disappointing as they had strong Pilot","","","Cortex; Backstage","","","76:36:53","771:55:40","2225:53:22","2809:18:31","",""
"18403763383","GameTime","2025-01-27 19:18","Chris Newsome","US MM","Closed Lost","24000.0","Mid-Market","America","No POC","Demo / Presentation","No","2024-04-03 18:06","2024-04-18","Early stage","company too small, and needs to prioritize other areas before investing in Portal","","","Backstage","","","357:25:45","6820:46:33","","","",""
