SK_DEAL,DEAL_CRM_ID,DEAL_NAME,COMPANY_NAME,PIPELINE,DEAL_TYPE,DEAL_TEAM_NAME,DEAL_STAGE,DEAL_CLOSED_DATE,DEAL_CREATED_DATE,SALES_CYCLE_DAYS,DEAL_TOTAL_ARR,DEAL_NET_NEW_ARR,SALES_OWNER,CLOSED_LOST_REASON,HS_LOST_CATEGORIES,CALLS_ANALYZED,LATEST_CALL_DATE,EARLIEST_ANALYZED_CALL_DATE,ANALYZED_SK_CONVERSATIONS,GONG_LOST_CATEGORY,CATEGORY_MATCH,AI_REASON_SUPPORTED,AI_REASON_EXPLANATION
9b5635af9652c0e1e2e1b10b4fe0a421,40327964499,Wiley,Wiley,Classic,newbusiness,US Ent,Closed Lost,2026-04-07,2025-07-16,260,300000.00,300000.00,Tom Skarzynski,Competition,"[""Competitive""]",3,2026-01-12,2025-11-03,"[""a00d3b9d40bbeb874a69d971e9324dbc"",""311b64cb724c0e1dc4516d8e88a2c5e7"",""db014c6fd42d5cc81025984e88a22f31""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript does not reveal any loss reason at all. Both call summaries show active engagement between GetPort.io and Wiley, with discussions about demos, next steps, and ongoing collaboration including meetings with decision-makers like SVP Kristen, but there is no indication that the deal was lost or why it might have been lost to competition."
d090ccf02895c2a03496533d3747b922,50359153529,Q2,Q2,Classic,newbusiness,US MM,Closed Lost,2026-04-07,2025-11-25,119,200000.00,200000.00,Jill Countey,Price,"[""Commercial""]",3,2026-03-31,2026-03-26,"[""42cac2b712abfcf7d9f71843b83b982b"",""dec7dbca0bab9a952644db86f8fe7791"",""1094dabd201ac77dffa92d14961648d9""]","[""Commercial"",""Value/Product""]",true,unknown,"The transcript discusses pricing and licensing concerns, with Ranjit expressing concerns about per-user license costs, but it does not reveal the final outcome or reason why the deal was ultimately lost. The calls appear to be ongoing technical discussions and business case development rather than documenting a closed-lost decision."
0c2b6ba7cb3a7e41edb757549778034f,56709395208,Bank of New York Mellon,EBRD,Classic,newbusiness,US Ent,Closed Lost,2026-04-06,2026-02-20,NULL,100000.00,100000.00,Evan Smith,Bad timing,"[""Timing""]",1,2026-03-03,2026-03-03,"[""a53c8b61dc3770f6c091040ff97e79e8""]","[""Fit"",""Value/Product"",""Commercial""]",false,no,"The transcript shows Marcin explicitly stating they have existing solutions and requesting to reconnect ""in a couple of months"" because ""changes are unlikely sooner,"" but this appears to be about their internal development timeline and existing contracts rather than bad timing for the sales process itself. The loss seems driven by their current solutions being adequate and contractual commitments, not timing issues."
2a7b818da49faf5846a044652dfc56ae,54352277645,Navitus,Navitus,Classic,newbusiness,US MM,Closed Lost,2026-04-03,2026-01-22,72,60000.00,60000.00,Jill Countey,Product;Unable to connect,"[""No Engagement"",""Value/Product""]",3,2026-03-06,2026-01-22,"[""cfe9513709d202f876144ed550c8ab5a"",""6c643186196ec8bf4bad1ca6be96bbc3"",""8d17e7e772f8dd481215622942622f71""]","[""Commercial"",""Value/Product""]",true,unknown,"The transcript shows an active sales conversation where Navitus expressed interest in a Proof of Concept and scheduled follow-up meetings, with no indication of the deal being lost or any reasons for losing it. The conversation appears to be progressing positively with next steps planned."
d70063556dd934706506514b48685c81,43491028328,Zalando,Zalando,Classic,newbusiness,EMEA Ent,Closed Lost,2026-04-02,2025-09-09,58,250000.00,250000.00,Benjamin Duckworth,No value,"[""Value/Product""]",3,2026-02-03,2025-09-17,"[""0ad4586323ad55f1ee2f8de21bb8c37a"",""59be84e49c298aa20e80c8a7ed97a665"",""7c987d5f3b2fca51dda5950557a3d1d5""]","[""Commercial"",""Value/Product"",""Competitive"",""Security""]",true,no,"The transcript shows Johannes from Zalando actively evaluating Port as a potential solution, with concrete next steps including internal evaluation and follow-up by February 10th, and discussions about potential integration opportunities. This indicates ongoing interest and engagement rather than a determination of ""no value."""
b309061d4c1814e9966bc0072bbf3860,56706533227,Genius Sports,Genius Sports,Classic,newbusiness,EMEA MM,Closed Lost,2026-04-01,2026-02-20,35,150000.00,150000.00,Matthew Bilsland,Early stage,"[""Timing""]",1,2026-02-24,2026-02-24,"[""c0465d8c68ea582b63f230c46fc729bd""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript describes an active sales conversation where Genius Sports is interested in exploring Port.io through a proof of value, with a decision expected within the next two months and follow-up calls scheduled. There is no indication that the deal was lost or any discussion of why it might be closed-lost."
ebffc4022094dfb3c9e430b63d9008a3,22619273319,Parker Hannifin,Parker Hannifin,Classic,newbusiness,US Ent,Closed Lost,2026-03-31,2024-09-25,524,75000.00,75000.00,Rick Walker,no_show,"[""No Engagement""]",2,2025-08-13,2025-07-16,"[""77700d0a10af432f23929f9ae9a6066b"",""c019b407956b9e32ad919c2c7b27ceef""]","[""Commercial"",""Value/Product"",""Timing""]",false,unknown,"The transcript summaries discuss ongoing negotiations about contract terms, pricing, seat counts, and implementation details, but do not reveal any reason why the deal was ultimately lost. There is no mention of anyone failing to show up to calls or meetings that would support the ""no_show"" reason."
0e932f794631f93934715b748833b63c,43823947376,Lululemon,Lululemon,Classic,newbusiness,US Ent,Closed Lost,2026-03-31,2025-09-17,194,150000.00,150000.00,Rick Walker,no_show,"[""No Engagement""]",2,2025-09-29,2025-09-19,"[""ca336c356bf00e69f9a3b296460d6aae"",""9dec422e58f90120de41bab00cd8cb44""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries describe productive discovery calls where Lululemon showed interest in GetPort.io's platform and agreed to follow-up sessions, but they do not reveal any loss reason or explain why the deal was ultimately closed-lost. The conversations appear positive with next steps planned, contradicting any indication of a ""no_show"" scenario."
a4b8127eb5a58aeeb5c0d1b799365220,33297358370,Cummins Inc,Cummins Inc,Classic,newbusiness,US Ent,Closed Lost,2026-03-31,2025-02-10,405,72000.00,72000.00,Rick Walker,no_show,"[""No Engagement""]",2,2025-03-24,2025-02-14,"[""20dfb49165b6f7b02b6e919942e18794"",""1624ae62b5ab625b1e1bc02b9880aa73""]","[""Commercial"",""Fit"",""Value/Product""]",false,no,"The transcript clearly shows that Cummins attended multiple detailed calls discussing GetPort's platform, with specific participants named (Guninder, Harshad, Ankush from Cummins) who actively engaged in technical discussions about their infrastructure needs. The actual loss reason evident from the transcript is that Cummins wanted to focus on building their backend infrastructure first before adopting GetPort's platform, with interest in revisiting in the future - this directly contradicts the stated ""no_show"" reason."
0a2b14c0b56f5d74ee0ea1a57f9effde,29895061171,"Epic Games, Inc.","Epic Games, Inc.",Classic,newbusiness,US Ent,Closed Lost,2026-03-31,2024-12-05,468,72000.00,72000.00,Rick Walker,no_show,"[""No Engagement""]",1,2024-12-13,2024-12-13,"[""54d52727bcc535d24fc849b340a6c8a8""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows a productive discussion between GetPort.io and Epic Games about technical solutions, with Epic Games indicating they will ""review the demo internally and get back to Port in about a week to discuss next steps"" and specific follow-up actions planned. This contradicts the ""no_show"" reason, as Shane from Epic Games clearly participated in the call and engaged substantively in the conversation."
994727438c0c834e025d79aca1c5cc8a,39054444808,OneMainFinancial,"OneMain Holdings,",Classic,newbusiness,US Ent,Closed Lost,2026-03-31,2025-06-18,233,100000.00,100000.00,Rick Walker,no_show,"[""No Engagement""]",1,2025-07-01,2025-07-01,"[""d503f87a7cf583cc6c2a60e378ee6b68""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows an active, engaged sales conversation where OneMain Holdings expressed clear interest in GetPort.io's developer portal solution, discussed specific use cases, and scheduled follow-up meetings with concrete next steps. There is no indication that anyone failed to show up for calls, contradicting the ""no_show"" closed-lost reason."
dfa2908489a205cebf59c535c520fff7,39256804243,Clearbank,Clearbank,Classic,newbusiness,EMEA MM,Closed Lost,2026-03-30,2025-06-24,265,70000.00,70000.00,Matthew Bilsland,Unable to connect,"[""No Engagement""]",3,2025-09-03,2025-07-07,"[""f208fa66fb91829a621420c94498fee7"",""9b770db00c7f0925523547124d0736d0"",""03757f45a0d84a39772a6f928915371e""]","[""Commercial"",""Value/Product""]",false,no,"The transcript shows active engagement between GetPort.io and Clearbank, with detailed technical discussions, follow-up actions planned, and agreement to schedule a technical demo for key stakeholders. This contradicts the stated reason of ""Unable to connect"" as there were clearly successful connections and ongoing dialogue between the parties."
9932a6d645ae4b1d7aa0099cb19ba8ac,52248171013,FIS,FIS,Classic,newbusiness,US Ent,Closed Lost,2026-03-27,2025-12-19,80,500000.00,500000.00,Travis Dadoly,Competition,"[""Competitive""]",3,2026-03-09,2026-02-11,"[""768b47e1435eadbd2d84fa468e3e5afa"",""71df871e1f84898880c48798a1f955c8"",""a4b63e5f5b311d5ee3a9f7626cdee089""]","[""Commercial"",""Competitive"",""Fit"",""Timing"",""Value/Product""]",true,no,"The transcript shows the deal was lost due to internal organizational issues at FIS, including lack of clear leadership direction, vague project goals, and confusion about priorities and timeline. While pricing is mentioned as ""recently becoming a key concern,"" the primary reasons for the deal's failure relate to FIS's internal dysfunction and unclear strategy rather than competitive displacement by another vendor."
7c20d53343cd58522270255b94a1a539,36599500355,Meijer,Meijer,Classic,newbusiness,US Ent,Closed Lost,2026-03-26,2025-05-01,309,150000.00,150000.00,Tali Cohen,Early stage,"[""Timing""]",3,2025-07-23,2025-07-14,"[""328265d1da798eccc49741e32ef2973a"",""9f34816c553c8b63b3ce51342e22bc7b"",""815a72a7998fec8c71e5f117e7b333ca""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries focus on technical discussions about challenges, solutions, and meeting planning, but do not reveal any information about why the deal was ultimately lost or whether it was considered too early stage for the customer to proceed."
b84d646e855bceb9312c5411fbd1a1af,56200270644,Principal Financial - New Deal,Principal Financial,Classic,newbusiness,US Ent,Closed Lost,2026-03-25,2026-02-13,23,100000.00,100000.00,Tom Skarzynski,Early stage,"[""Timing""]",2,2026-03-12,2026-02-18,"[""755a61e6975038c763efd6c1ae7c00fd"",""0f67589eed36c00dae073e5e3ae1297e""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",false,unclear,"The transcript shows an active sales process with follow-up actions planned (""Justin will take the information back internally"" and ""Tom will arrange a deeper dive""), but Connor's comment about ""time and money spent"" on Backstage and concerns about delivery timelines suggests potential budget or timing constraints that could relate to being ""early stage"" in their evaluation process."
05e0215a102d2d215e00f2d017d612b9,36616837457,Amway Corp,Amway Corp,Classic,newbusiness,APJ,Closed Lost,2026-03-24,2025-05-02,316,155000.00,155000.00,Scott Dunion,Bad timing,"[""Timing""]",1,2025-06-06,2025-06-06,"[""e3f90d0fff9ebb4794e7807b6bba601d""]","[""Commercial"",""Security"",""Value/Product""]",false,unknown,"The transcript summary describes ongoing discussions about GetPort.io's platform capabilities, technical integrations, and next steps including approval processes and vendor team discussions, but does not reveal any specific reason why the deal was ultimately lost or mention timing-related issues that would support the ""bad timing"" closed-lost reason."
7e3b5781d7b5b49ee040b6df2f070af7,51441389068,Texas A&M University,Texas A&M University,Classic,newbusiness,US Ent,Closed Lost,2026-03-18,2025-12-09,93,75000.00,75000.00,Travis Dadoly,Budget,"[""Commercial""]",2,2026-01-06,2025-12-11,"[""0d249e77f054dea60c9d6efeae861e2f"",""3ab260a400720f0b6cbda072284fe503""]","[""Commercial"",""Competitive"",""Fit"",""Security"",""Sponsorship"",""Timing"",""Value/Product""]",true,unknown,"The transcript summaries discuss budget timing (full budget approval available in September) and budget constraints that GetPort.io acknowledges, but do not indicate that budget was the actual reason the deal was lost or that the deal has definitively closed-lost at all."
1b196203902541cf3e241d4c94e26da3,56443887264,L'Oreal,L'Oreal,Classic,newbusiness,EMEA Ent,Closed Lost,2026-03-17,2026-02-16,26,150000.00,150000.00,Benjamin Duckworth,Product;No value,"[""Value/Product""]",1,2026-02-19,2026-02-19,"[""90ab390182d2560ab150b35f4972ee33""]","[""Commercial"",""Sponsorship"",""Value/Product""]",true,no,"The transcript shows L'Oreal expressing clear interest in GetPort.io's solution, with plans for a follow-up ""expand and focus"" deep-dive session and multiple next steps scheduled. This contradicts the stated loss reason of ""Product;No value"" as the prospect is actively engaging and wants to explore the solution further rather than rejecting it due to lack of value."
dba5282eb8af5f832877e8ec8c7794e4,55031444139,BlackRock,BlackRock,Classic,newbusiness,US Ent,Closed Lost,2026-03-12,2025-07-08,NULL,150000.00,150000.00,Evan Smith,Unable to connect,"[""No Engagement""]",3,2025-08-05,2025-07-29,"[""ad4e3cdc0495405c3203e975c1e15cf3"",""bd5109b0241adf825e40c362022aa776"",""95d4d089bfe2089c2a87fcab0bd62dbc""]","[""Commercial""]",false,unknown,"The transcript summaries describe detailed technical discussions between GetPort.io and BlackRock about platform capabilities, integrations, and potential proof-of-concept work, with follow-up actions planned including demos and further meetings. There is no indication in the transcript that GetPort.io was ""unable to connect"" with BlackRock - in fact, the opposite appears true as they had multiple substantive conversations and planned next steps."
2c674dff0cd54db4a299267b0a693e4a,42898436011,Canadian National Railway Company,Canadian National Railway Company,Classic,newbusiness,US Ent,Closed Lost,2026-03-12,2025-08-26,168,100000.00,100000.00,Travis Dadoly,Unable to connect,"[""No Engagement""]",1,2025-09-17,2025-09-17,"[""0df1afda162446958a6038c3017c0029""]","[""Commercial"",""Value/Product"",""Timing""]",false,no,"The transcript shows active engagement between GetPort.io and the customer team, with detailed discussions about the platform's capabilities, customer requirements, and clear next steps including pricing information and POC evaluation within 3-6 months. This contradicts the stated reason of ""Unable to connect"" as the calls demonstrate successful connection and ongoing dialogue between both parties."
